sample,cell_barcode,clone_id
RA15_16-32_4,cell_446,3
RA15_16-32_4,cell_451,3
RA15_16-32_4,cell_452,3
RA15_16-32_4,cell_455,3
RA15_16-32_4,cell_458,3
RA15_16-32_4,cell_46,3
RA15_16-32_4,cell_460,3
RA15_16-32_4,cell_461,3
RA15_16-32_4,cell_462,3
RA15_16-32_4,cell_465,3
RA15_16-32_4,cell_466,3
RA15_16-32_4,cell_467,3
RA15_16-32_4,cell_468,3
RA15_16-32_4,cell_469,3
RA15_16-32_4,cell_471,3
RA15_16-32_4,cell_474,3
RA15_16-32_4,cell_477,3
RA15_16-32_4,cell_478,3
RA15_16-32_4,cell_479,3
RA15_16-32_4,cell_481,3
RA15_16-32_4,cell_483,3
RA15_16-32_4,cell_484,3
RA15_16-32_4,cell_486,3
RA15_16-32_4,cell_487,3
RA15_16-32_4,cell_489,3
RA15_16-32_4,cell_490,3
RA15_16-32_4,cell_491,3
RA15_16-32_4,cell_493,3
RA15_16-32_4,cell_498,3
RA15_16-32_4,cell_499,3
RA15_16-32_4,cell_500,3
RA15_16-32_4,cell_501,3
RA15_16-32_4,cell_503,3
RA15_16-32_4,cell_504,3
RA15_16-32_4,cell_506,3
RA15_16-32_4,cell_508,3
RA15_16-32_4,cell_509,3
RA15_16-32_4,cell_51,3
RA15_16-32_4,cell_510,3
RA15_16-32_4,cell_512,3
RA15_16-32_4,cell_516,3
RA15_16-32_4,cell_519,3
RA15_16-32_4,cell_523,3
RA15_16-32_4,cell_524,3
RA15_16-32_4,cell_525,3
RA15_16-32_4,cell_526,3
RA15_16-32_4,cell_527,3
RA15_16-32_4,cell_532,3
RA15_16-32_4,cell_533,3
RA15_16-32_4,cell_534,3
RA15_16-32_4,cell_535,3
RA15_16-32_4,cell_539,3
RA15_16-32_4,cell_54,3
RA15_16-32_4,cell_541,3
RA15_16-32_4,cell_542,3
RA15_16-32_4,cell_543,3
RA15_16-32_4,cell_544,3
RA15_16-32_4,cell_547,3
RA15_16-32_4,cell_548,3
RA15_16-32_4,cell_55,3
RA15_16-32_4,cell_552,3
RA15_16-32_4,cell_553,3
RA15_16-32_4,cell_554,3
RA15_16-32_4,cell_556,3
RA15_16-32_4,cell_558,3
RA15_16-32_4,cell_561,3
RA15_16-32_4,cell_562,3
RA15_16-32_4,cell_565,3
RA15_16-32_4,cell_566,3
RA15_16-32_4,cell_567,3
RA15_16-32_4,cell_568,3
RA15_16-32_4,cell_569,3
RA15_16-32_4,cell_57,3
RA15_16-32_4,cell_572,3
RA15_16-32_4,cell_578,3
RA15_16-32_4,cell_580,3
RA15_16-32_4,cell_583,3
RA15_16-32_4,cell_585,3
RA15_16-32_4,cell_586,3
RA15_16-32_4,cell_587,3
RA15_16-32_4,cell_593,3
RA15_16-32_4,cell_595,3
RA15_16-32_4,cell_599,3
RA15_16-32_4,cell_60,3
RA15_16-32_4,cell_600,3
RA15_16-32_4,cell_602,3
RA15_16-32_4,cell_603,3
RA15_16-32_4,cell_605,3
RA15_16-32_4,cell_608,3
RA15_16-32_4,cell_61,3
RA15_16-32_4,cell_610,3
RA15_16-32_4,cell_611,3
RA15_16-32_4,cell_612,3
RA15_16-32_4,cell_613,3
RA15_16-32_4,cell_614,3
RA15_16-32_4,cell_615,3
RA15_16-32_4,cell_616,3
RA15_16-32_4,cell_617,3
RA15_16-32_4,cell_618,3
RA15_16-32_4,cell_619,3
RA15_16-32_4,cell_62,3
RA15_16-32_4,cell_620,3
RA15_16-32_4,cell_621,3
RA15_16-32_4,cell_623,3
RA15_16-32_4,cell_624,3
RA15_16-32_4,cell_626,3
RA15_16-32_4,cell_627,3
RA15_16-32_4,cell_63,3
RA15_16-32_4,cell_630,3
RA15_16-32_4,cell_632,3
RA15_16-32_4,cell_633,3
RA15_16-32_4,cell_65,3
RA15_16-32_4,cell_66,3
RA15_16-32_4,cell_7,3
RA15_16-32_4,cell_70,3
RA15_16-32_4,cell_72,3
RA15_16-32_4,cell_73,3
RA15_16-32_4,cell_75,3
RA15_16-32_4,cell_76,3
RA15_16-32_4,cell_77,3
RA15_16-32_4,cell_78,3
RA15_16-32_4,cell_79,3
RA15_16-32_4,cell_80,3
RA15_16-32_4,cell_82,3
RA15_16-32_4,cell_84,3
RA15_16-32_4,cell_85,3
RA15_16-32_4,cell_86,3
RA15_16-32_4,cell_87,3
RA15_16-32_4,cell_89,3
RA15_16-32_4,cell_9,3
RA15_16-32_4,cell_94,3
RA15_16-32_4,cell_98,3
RA15_16-32_4,cell_99,3
RA15_16-15_3,cell_1001,4
RA15_16-15_3,cell_188,4
RA15_16-15_3,cell_189,4
RA15_16-15_3,cell_387,4
RA15_16-15_3,cell_501,4
RA15_16-15_3,cell_624,4
RA15_16-15_3,cell_665,4
RA15_16-15_3,cell_697,4
RA15_16-15_3,cell_814,4
RA15_16-21_9,cell_10,4
RA15_16-21_9,cell_100,4
RA15_16-21_9,cell_1001,4
RA15_16-21_9,cell_1004,4
RA15_16-21_9,cell_1006,4
RA15_16-21_9,cell_1008,4
RA15_16-21_9,cell_1009,4
RA15_16-21_9,cell_101,4
RA15_16-21_9,cell_1011,4
RA15_16-21_9,cell_1012,4
RA15_16-21_9,cell_1013,4
RA15_16-21_9,cell_1016,4
RA15_16-21_9,cell_1017,4
RA15_16-21_9,cell_1018,4
RA15_16-21_9,cell_1019,4
RA15_16-21_9,cell_1020,4
RA15_16-21_9,cell_1021,4
RA15_16-21_9,cell_1022,4
RA15_16-21_9,cell_1024,4
RA15_16-21_9,cell_1025,4
RA15_16-21_9,cell_1026,4
RA15_16-21_9,cell_1027,4
RA15_16-21_9,cell_1029,4
RA15_16-21_9,cell_1031,4
RA15_16-21_9,cell_1034,4
RA15_16-21_9,cell_1037,4
RA15_16-21_9,cell_1039,4
RA15_16-21_9,cell_1041,4
RA15_16-21_9,cell_1042,4
RA15_16-21_9,cell_1046,4
RA15_16-21_9,cell_1047,4
RA15_16-21_9,cell_1049,4
RA15_16-21_9,cell_1050,4
RA15_16-21_9,cell_1051,4
RA15_16-21_9,cell_1052,4
RA15_16-21_9,cell_1055,4
RA15_16-21_9,cell_1056,4
RA15_16-21_9,cell_1058,4
RA15_16-21_9,cell_1059,4
