,cell_barcode,clone_id
RA18_18-11_1,cell_839,5
RA18_18-11_1,cell_84,8
RA18_18-11_1,cell_840,5
RA18_18-11_1,cell_841,8
RA18_18-11_1,cell_842,5
RA18_18-11_1,cell_843,8
RA18_18-11_1,cell_844,5
RA18_18-11_1,cell_845,8
RA18_18-11_1,cell_846,8
RA18_18-11_1,cell_847,8
RA18_18-11_1,cell_848,5
RA18_18-11_1,cell_849,8
RA18_18-11_1,cell_85,5
RA18_18-11_1,cell_850,8
RA18_18-11_1,cell_851,8
RA18_18-11_1,cell_852,8
RA18_18-11_1,cell_853,8
RA18_18-11_1,cell_854,5
RA18_18-11_1,cell_855,8
RA18_18-11_1,cell_856,8
RA18_18-11_1,cell_857,8
RA18_18-11_1,cell_858,8
RA18_18-11_1,cell_859,8
RA18_18-11_1,cell_86,8
RA18_18-11_1,cell_860,5
RA18_18-11_1,cell_861,5
RA18_18-11_1,cell_862,8
RA18_18-11_1,cell_863,8
RA18_18-11_1,cell_864,5
RA18_18-11_1,cell_865,5
RA18_18-11_1,cell_866,5
RA18_18-11_1,cell_867,8
RA18_18-11_1,cell_868,5
RA18_18-11_1,cell_869,5
RA18_18-11_1,cell_87,8
RA18_18-11_1,cell_870,8
RA18_18-11_1,cell_871,8
RA18_18-11_1,cell_872,8
RA18_18-11_1,cell_873,8
RA18_18-11_1,cell_874,8
RA18_18-11_1,cell_875,8
RA18_18-11_1,cell_876,8
RA18_18-11_1,cell_877,8
RA18_18-11_1,cell_878,5
RA18_18-11_1,cell_879,5
RA18_18-11_1,cell_88,8
RA18_18-11_1,cell_880,8
RA18_18-11_1,cell_881,8
RA18_18-11_1,cell_882,8
RA18_18-11_1,cell_883,8
RA18_18-11_1,cell_884,8
RA18_18-11_1,cell_885,5
RA18_18-11_1,cell_886,8
RA18_18-11_1,cell_887,8
RA18_18-11_1,cell_888,8
RA18_18-11_1,cell_889,8
RA18_18-11_1,cell_89,8
RA18_18-11_1,cell_890,5
RA18_18-11_1,cell_891,5
RA18_18-11_1,cell_892,8
RA18_18-11_1,cell_893,8
RA18_18-11_1,cell_894,8
RA18_18-11_1,cell_895,8
RA18_18-11_1,cell_896,8
RA18_18-11_1,cell_897,8
RA18_18-11_1,cell_898,8
RA18_18-11_1,cell_899,5
RA18_18-11_1,cell_9,8
RA18_18-11_1,cell_90,8
RA18_18-11_1,cell_900,5
RA18_18-11_1,cell_901,8
RA18_18-11_1,cell_902,8
RA18_18-11_1,cell_903,5
RA18_18-11_1,cell_904,8
RA18_18-11_1,cell_905,8
RA18_18-11_1,cell_906,8
RA18_18-11_1,cell_907,8
RA18_18-11_1,cell_908,8
RA18_18-11_1,cell_909,8
RA18_18-11_1,cell_91,6
RA18_18-11_1,cell_910,5
RA18_18-11_1,cell_911,8
RA18_18-11_1,cell_912,8
RA18_18-11_1,cell_913,5
RA18_18-11_1,cell_914,8
RA18_18-11_1,cell_915,8
RA18_18-11_1,cell_916,8
RA18_18-11_1,cell_917,5
RA18_18-11_1,cell_918,5
RA18_18-11_1,cell_919,8
RA18_18-11_1,cell_92,8
RA18_18-11_1,cell_920,8
RA18_18-11_1,cell_921,5
RA18_18-11_1,cell_922,8
RA18_18-11_1,cell_923,8
RA18_18-11_1,cell_924,5
RA18_18-11_1,cell_925,8
RA18_18-11_1,cell_926,8
RA18_18-11_1,cell_927,8
RA18_18-11_1,cell_928,8
RA18_18-11_1,cell_929,8
RA18_18-11_1,cell_93,8
RA18_18-11_1,cell_930,8
RA18_18-11_1,cell_931,5
RA18_18-11_1,cell_932,8
RA18_18-11_1,cell_933,5
RA18_18-11_1,cell_934,8
RA18_18-11_1,cell_935,8
RA18_18-11_1,cell_936,8
RA18_18-11_1,cell_937,8
RA18_18-11_1,cell_938,5
RA18_18-11_1,cell_939,8
RA18_18-11_1,cell_94,5
RA18_18-11_1,cell_940,5
RA18_18-11_1,cell_941,8
RA18_18-11_1,cell_942,8
RA18_18-11_1,cell_943,5
RA18_18-11_1,cell_944,8
RA18_18-11_1,cell_945,8
RA18_18-11_1,cell_946,5
RA18_18-11_1,cell_947,5
RA18_18-11_1,cell_948,5
RA18_18-11_1,cell_949,5
RA18_18-11_1,cell_95,8
RA18_18-11_1,cell_950,8
RA18_18-11_1,cell_951,5
RA18_18-11_1,cell_952,5
RA18_18-11_1,cell_953,8
RA18_18-11_1,cell_954,8
RA18_18-11_1,cell_955,5
RA18_18-11_1,cell_956,8
RA18_18-11_1,cell_957,8
RA18_18-11_1,cell_958,5
RA18_18-11_1,cell_959,8
RA18_18-11_1,cell_96,5
RA18_18-11_1,cell_960,8
RA18_18-11_1,cell_961,8
RA18_18-11_1,cell_962,8
RA18_18-11_1,cell_963,8
RA18_18-11_1,cell_964,8
RA18_18-11_1,cell_965,8
RA18_18-11_1,cell_966,8
RA18_18-11_1,cell_967,8
RA18_18-11_1,cell_968,8
RA18_18-11_1,cell_969,8
RA18_18-11_1,cell_97,5
RA18_18-11_1,cell_970,8
RA18_18-11_1,cell_971,5
RA18_18-11_1,cell_972,8
RA18_18-11_1,cell_973,8
RA18_18-11_1,cell_974,8
RA18_18-11_1,cell_975,5
RA18_18-11_1,cell_976,5
RA18_18-11_1,cell_977,5
RA18_18-11_1,cell_978,8
RA18_18-11_1,cell_979,8
RA18_18-11_1,cell_98,8
RA18_18-11_1,cell_980,8
RA18_18-11_1,cell_981,5
RA18_18-11_1,cell_982,8
RA18_18-11_1,cell_983,5
RA18_18-11_1,cell_984,5
RA18_18-11_1,cell_985,5
RA18_18-11_1,cell_986,5
RA18_18-11_1,cell_987,5
RA18_18-11_1,cell_988,8
RA18_18-11_1,cell_989,8
RA18_18-11_1,cell_99,8
RA18_18-11_1,cell_990,8
RA18_18-11_1,cell_991,8
RA18_18-11_1,cell_992,5
RA18_18-11_1,cell_993,8
RA18_18-11_1,cell_994,8
RA18_18-11_1,cell_995,8
RA18_18-11_1,cell_996,8
RA18_18-11_1,cell_997,8
RA18_18-11_1,cell_998,8
RA18_18-11_1,cell_999,5
