,cell_barcode,clone_id
TP6-2T,cell_2580,7
TP6-2T,cell_2581,2
TP6-2T,cell_2582,2
TP6-2T,cell_2583,7
TP6-2T,cell_2584,2
TP6-2T,cell_2585,7
TP6-2T,cell_2586,2
TP6-2T,cell_2587,2
TP6-2T,cell_2588,2
TP6-2T,cell_2589,2
TP6-2T,cell_259,2
TP6-2T,cell_2590,7
TP6-2T,cell_2591,2
TP6-2T,cell_2592,2
TP6-2T,cell_2593,7
TP6-2T,cell_2594,2
TP6-2T,cell_2595,2
TP6-2T,cell_2596,2
TP6-2T,cell_2597,7
TP6-2T,cell_2598,7
TP6-2T,cell_2599,7
TP6-2T,cell_26,2
TP6-2T,cell_260,2
TP6-2T,cell_2600,7
TP6-2T,cell_2601,7
TP6-2T,cell_2602,7
TP6-2T,cell_2603,2
TP6-2T,cell_2604,2
TP6-2T,cell_2605,7
TP6-2T,cell_2606,7
TP6-2T,cell_2607,2
TP6-2T,cell_2608,7
TP6-2T,cell_2609,2
TP6-2T,cell_261,2
TP6-2T,cell_2610,7
TP6-2T,cell_2611,2
TP6-2T,cell_2612,7
TP6-2T,cell_2613,1
TP6-2T,cell_2614,2
TP6-2T,cell_2615,2
TP6-2T,cell_2616,7
TP6-2T,cell_2617,2
TP6-2T,cell_2618,2
TP6-2T,cell_2619,2
TP6-2T,cell_262,2
TP6-2T,cell_2620,7
TP6-2T,cell_2621,2
TP6-2T,cell_2622,2
TP6-2T,cell_2623,8
TP6-2T,cell_2624,2
TP6-2T,cell_2625,7
TP6-2T,cell_2626,7
TP6-2T,cell_2627,7
TP6-2T,cell_2628,2
TP6-2T,cell_2629,7
TP6-2T,cell_263,2
TP6-2T,cell_2630,7
TP6-2T,cell_2631,2
TP6-2T,cell_2632,2
TP6-2T,cell_2633,7
TP6-2T,cell_2634,2
TP6-2T,cell_2635,2
TP6-2T,cell_2636,2
TP6-2T,cell_2637,7
TP6-2T,cell_2638,2
TP6-2T,cell_2639,2
TP6-2T,cell_264,7
TP6-2T,cell_2640,7
TP6-2T,cell_2641,2
TP6-2T,cell_2642,2
TP6-2T,cell_2643,2
TP6-2T,cell_2644,8
TP6-2T,cell_2645,7
TP6-2T,cell_2646,2
TP6-2T,cell_2647,7
TP6-2T,cell_2648,2
TP6-2T,cell_2649,7
TP6-2T,cell_265,2
TP6-2T,cell_2650,7
TP6-2T,cell_2651,8
TP6-2T,cell_2652,2
TP6-2T,cell_2653,2
TP6-2T,cell_2654,2
TP6-2T,cell_2655,2
TP6-2T,cell_2656,7
TP6-2T,cell_2657,2
TP6-2T,cell_2658,2
TP6-2T,cell_2659,2
TP6-2T,cell_266,7
TP6-2T,cell_2660,2
TP6-2T,cell_2661,7
TP6-2T,cell_2662,8
TP6-2T,cell_2663,2
TP6-2T,cell_2664,2
TP6-2T,cell_2665,2
TP6-2T,cell_2666,7
TP6-2T,cell_2667,7
TP6-2T,cell_2668,7
TP6-2T,cell_2669,2
TP6-2T,cell_267,7
TP6-2T,cell_2670,7
TP6-2T,cell_2671,2
TP6-2T,cell_2672,7
TP6-2T,cell_2673,2
TP6-2T,cell_2674,2
TP6-2T,cell_2675,7
TP6-2T,cell_2676,7
TP6-2T,cell_2677,2
TP6-2T,cell_2678,7
TP6-2T,cell_2679,7
TP6-2T,cell_268,7
TP6-2T,cell_2680,2
TP6-2T,cell_2681,2
TP6-2T,cell_2682,7
TP6-2T,cell_2683,8
TP6-2T,cell_2684,7
TP6-2T,cell_2685,2
TP6-2T,cell_2686,7
TP6-2T,cell_2687,7
TP6-2T,cell_2688,2
TP6-2T,cell_2689,7
TP6-2T,cell_269,2
TP6-2T,cell_2690,2
TP6-2T,cell_2691,2
TP6-2T,cell_2692,2
TP6-2T,cell_2693,2
TP6-2T,cell_27,2
TP6-2T,cell_270,7
TP6-2T,cell_271,2
TP6-2T,cell_272,7
TP6-2T,cell_273,2
TP6-2T,cell_274,2
TP6-2T,cell_275,2
TP6-2T,cell_276,7
TP6-2T,cell_277,2
TP6-2T,cell_278,2
TP6-2T,cell_279,7
TP6-2T,cell_28,7
TP6-2T,cell_280,2
TP6-2T,cell_281,2
TP6-2T,cell_282,2
TP6-2T,cell_283,2
TP6-2T,cell_284,7
TP6-2T,cell_285,2
TP6-2T,cell_286,2
TP6-2T,cell_287,7
TP6-2T,cell_288,7
TP6-2T,cell_289,2
TP6-2T,cell_29,7
TP6-2T,cell_290,7
TP6-2T,cell_291,2
TP6-2T,cell_292,7
TP6-2T,cell_293,2
TP6-2T,cell_294,2
TP6-2T,cell_295,7
TP6-2T,cell_296,7
TP6-2T,cell_297,2
TP6-2T,cell_298,7
TP6-2T,cell_299,2
TP6-2T,cell_3,2
TP6-2T,cell_30,2
TP6-2T,cell_300,2
TP6-2T,cell_301,7
TP6-2T,cell_302,7
TP6-2T,cell_303,2
TP6-2T,cell_304,2
TP6-2T,cell_305,7
TP6-2T,cell_306,2
TP6-2T,cell_307,7
TP6-2T,cell_308,7
TP6-2T,cell_309,7
TP6-2T,cell_31,7
TP6-2T,cell_310,2
TP6-2T,cell_311,2
TP6-2T,cell_312,7
TP6-2T,cell_313,2
TP6-2T,cell_314,7
TP6-2T,cell_315,2
TP6-2T,cell_316,2
TP6-2T,cell_317,7
TP6-2T,cell_318,2
TP6-2T,cell_319,7
TP6-2T,cell_32,2
TP6-2T,cell_320,2
TP6-2T,cell_321,7
TP6-2T,cell_322,2
TP6-2T,cell_323,7
TP6-2T,cell_324,7
TP6-2T,cell_325,2
TP6-2T,cell_326,7
TP6-2T,cell_327,7
TP6-2T,cell_328,7
TP6-2T,cell_329,7
TP6-2T,cell_33,2
TP6-2T,cell_330,2
TP6-2T,cell_331,7
TP6-2T,cell_332,2
TP6-2T,cell_333,7
TP6-2T,cell_334,2
TP6-2T,cell_335,7
TP6-2T,cell_336,7
TP6-2T,cell_337,2
TP6-2T,cell_338,2
TP6-2T,cell_339,7
TP6-2T,cell_34,2
TP6-2T,cell_340,7
TP6-2T,cell_341,7
TP6-2T,cell_342,2
TP6-2T,cell_343,2
TP6-2T,cell_344,7
TP6-2T,cell_345,7
TP6-2T,cell_346,2
TP6-2T,cell_347,2
TP6-2T,cell_348,2
TP6-2T,cell_349,2
TP6-2T,cell_35,7
TP6-2T,cell_350,7
TP6-2T,cell_351,2
TP6-2T,cell_352,2
TP6-2T,cell_353,7
TP6-2T,cell_354,2
TP6-2T,cell_355,7
TP6-2T,cell_356,7
TP6-2T,cell_357,2
TP6-2T,cell_358,7
TP6-2T,cell_359,2
TP6-2T,cell_36,7
TP6-2T,cell_360,8
TP6-2T,cell_361,2
TP6-2T,cell_362,7
TP6-2T,cell_363,2
TP6-2T,cell_364,7
TP6-2T,cell_365,7
TP6-2T,cell_366,2
TP6-2T,cell_367,7
TP6-2T,cell_368,7
TP6-2T,cell_369,2
TP6-2T,cell_37,7
TP6-2T,cell_370,8
TP6-2T,cell_371,7
TP6-2T,cell_372,2
TP6-2T,cell_373,7
TP6-2T,cell_374,2
TP6-2T,cell_375,7
TP6-2T,cell_376,8
TP6-2T,cell_377,7
TP6-2T,cell_378,7
TP6-2T,cell_379,2
TP6-2T,cell_38,7
TP6-2T,cell_380,2
TP6-2T,cell_381,2
TP6-2T,cell_382,7
TP6-2T,cell_383,7
TP6-2T,cell_384,7
TP6-2T,cell_385,2
TP6-2T,cell_386,2
TP6-2T,cell_387,7
TP6-2T,cell_388,7
TP6-2T,cell_389,7
TP6-2T,cell_39,2
TP6-2T,cell_390,2
TP6-2T,cell_391,2
TP6-2T,cell_392,2
TP6-2T,cell_393,2
TP6-2T,cell_394,7
TP6-2T,cell_395,2
TP6-2T,cell_396,7
TP6-2T,cell_397,7
TP6-2T,cell_398,2
TP6-2T,cell_399,7
TP6-2T,cell_4,2
TP6-2T,cell_40,2
TP6-2T,cell_400,2
TP6-2T,cell_401,2
TP6-2T,cell_402,2
TP6-2T,cell_403,7
TP6-2T,cell_404,2
TP6-2T,cell_405,2
TP6-2T,cell_406,7
TP6-2T,cell_407,7
TP6-2T,cell_408,2
TP6-2T,cell_409,2
TP6-2T,cell_41,7
TP6-2T,cell_410,2
TP6-2T,cell_411,7
TP6-2T,cell_412,2
TP6-2T,cell_413,7
TP6-2T,cell_414,2
TP6-2T,cell_415,2
TP6-2T,cell_416,7
TP6-2T,cell_417,7
TP6-2T,cell_418,2
TP6-2T,cell_419,2
TP6-2T,cell_42,8
TP6-2T,cell_420,2
TP6-2T,cell_421,7
TP6-2T,cell_422,2
TP6-2T,cell_423,7
TP6-2T,cell_424,7
TP6-2T,cell_425,7
TP6-2T,cell_426,2
TP6-2T,cell_427,2
TP6-2T,cell_428,2
TP6-2T,cell_429,7
TP6-2T,cell_43,2
TP6-2T,cell_430,7
TP6-2T,cell_431,7
TP6-2T,cell_432,7
TP6-2T,cell_433,8
TP6-2T,cell_434,2
TP6-2T,cell_435,7
TP6-2T,cell_436,2
TP6-2T,cell_437,2
TP6-2T,cell_438,2
TP6-2T,cell_439,2
TP6-2T,cell_44,2
TP6-2T,cell_440,7
TP6-2T,cell_441,7
TP6-2T,cell_442,7
TP6-2T,cell_443,2
TP6-2T,cell_444,2
TP6-2T,cell_445,2
TP6-2T,cell_446,7
TP6-2T,cell_447,2
TP6-2T,cell_448,2
TP6-2T,cell_449,2
TP6-2T,cell_45,7
TP6-2T,cell_450,2
TP6-2T,cell_451,2
TP6-2T,cell_452,2
TP6-2T,cell_453,7
TP6-2T,cell_454,2
TP6-2T,cell_455,2
TP6-2T,cell_456,8
TP6-2T,cell_457,2
TP6-2T,cell_458,2
TP6-2T,cell_459,2
TP6-2T,cell_46,2
TP6-2T,cell_460,7
TP6-2T,cell_461,2
TP6-2T,cell_462,2
TP6-2T,cell_463,2
TP6-2T,cell_464,2
TP6-2T,cell_465,7
TP6-2T,cell_466,2
TP6-2T,cell_467,8
TP6-2T,cell_468,7
TP6-2T,cell_469,2
TP6-2T,cell_47,2
TP6-2T,cell_470,2
TP6-2T,cell_471,7
TP6-2T,cell_472,2
TP6-2T,cell_473,7
TP6-2T,cell_474,7
TP6-2T,cell_475,2
TP6-2T,cell_476,7
TP6-2T,cell_477,7
TP6-2T,cell_478,7
TP6-2T,cell_479,2
TP6-2T,cell_48,7
TP6-2T,cell_480,7
TP6-2T,cell_481,7
TP6-2T,cell_482,2
TP6-2T,cell_483,2
TP6-2T,cell_484,7
TP6-2T,cell_485,2
TP6-2T,cell_486,7
TP6-2T,cell_487,7
TP6-2T,cell_488,2
TP6-2T,cell_489,7
TP6-2T,cell_49,2
TP6-2T,cell_490,7
TP6-2T,cell_491,7
TP6-2T,cell_492,2
TP6-2T,cell_493,7
TP6-2T,cell_494,2
TP6-2T,cell_495,7
TP6-2T,cell_496,2
TP6-2T,cell_497,2
TP6-2T,cell_498,7
TP6-2T,cell_499,7
TP6-2T,cell_5,7
TP6-2T,cell_50,7
TP6-2T,cell_500,2
TP6-2T,cell_501,7
TP6-2T,cell_502,7
TP6-2T,cell_503,2
TP6-2T,cell_504,2
TP6-2T,cell_505,7
TP6-2T,cell_506,2
TP6-2T,cell_507,7
TP6-2T,cell_508,7
TP6-2T,cell_509,2
TP6-2T,cell_51,7
TP6-2T,cell_510,2
TP6-2T,cell_511,7
TP6-2T,cell_512,7
TP6-2T,cell_513,2
TP6-2T,cell_514,7
TP6-2T,cell_515,7
TP6-2T,cell_516,7
TP6-2T,cell_517,2
TP6-2T,cell_518,7
TP6-2T,cell_519,2
TP6-2T,cell_52,2
TP6-2T,cell_520,2
TP6-2T,cell_521,7
TP6-2T,cell_522,7
TP6-2T,cell_523,7
TP6-2T,cell_524,2
TP6-2T,cell_525,2
TP6-2T,cell_526,7
TP6-2T,cell_527,2
TP6-2T,cell_528,7
TP6-2T,cell_529,2
TP6-2T,cell_53,2
TP6-2T,cell_530,7
TP6-2T,cell_531,2
TP6-2T,cell_532,7
TP6-2T,cell_533,7
TP6-2T,cell_534,2
TP6-2T,cell_535,7
TP6-2T,cell_536,7
TP6-2T,cell_537,2
TP6-2T,cell_538,2
TP6-2T,cell_539,7
TP6-2T,cell_54,7
TP6-2T,cell_540,2
TP6-2T,cell_541,2
TP6-2T,cell_542,7
TP6-2T,cell_543,2
TP6-2T,cell_544,7
TP6-2T,cell_545,2
TP6-2T,cell_546,7
TP6-2T,cell_547,2
TP6-2T,cell_548,2
TP6-2T,cell_549,2
TP6-2T,cell_55,7
TP6-2T,cell_550,7
TP6-2T,cell_551,7
TP6-2T,cell_552,7
TP6-2T,cell_553,2
TP6-2T,cell_554,2
TP6-2T,cell_555,7
TP6-2T,cell_556,2
TP6-2T,cell_557,7
TP6-2T,cell_558,7
TP6-2T,cell_559,7
TP6-2T,cell_56,7
TP6-2T,cell_560,2
TP6-2T,cell_561,2
TP6-2T,cell_562,7
TP6-2T,cell_563,7
TP6-2T,cell_564,7
TP6-2T,cell_565,2
TP6-2T,cell_566,2
TP6-2T,cell_567,8
TP6-2T,cell_568,7
TP6-2T,cell_569,2
TP6-2T,cell_57,2
TP6-2T,cell_570,7
TP6-2T,cell_571,7
TP6-2T,cell_572,2
TP6-2T,cell_573,7
TP6-2T,cell_574,7
TP6-2T,cell_575,7
TP6-2T,cell_576,2
TP6-2T,cell_577,2
TP6-2T,cell_578,2
TP6-2T,cell_579,7
TP6-2T,cell_58,7
TP6-2T,cell_580,2
TP6-2T,cell_581,2
TP6-2T,cell_582,2
TP6-2T,cell_583,7
TP6-2T,cell_584,2
TP6-2T,cell_585,7
TP6-2T,cell_586,7
TP6-2T,cell_587,7
TP6-2T,cell_588,2
TP6-2T,cell_589,7
TP6-2T,cell_59,2
TP6-2T,cell_590,2
TP6-2T,cell_591,2
TP6-2T,cell_592,7
TP6-2T,cell_593,7
TP6-2T,cell_594,2
TP6-2T,cell_595,7
TP6-2T,cell_596,7
TP6-2T,cell_597,7
TP6-2T,cell_598,7
TP6-2T,cell_599,7
TP6-2T,cell_6,2
TP6-2T,cell_60,2
TP6-2T,cell_600,2
TP6-2T,cell_601,2
TP6-2T,cell_602,7
TP6-2T,cell_603,7
TP6-2T,cell_604,7
TP6-2T,cell_605,7
TP6-2T,cell_606,7
TP6-2T,cell_607,2
TP6-2T,cell_608,2
TP6-2T,cell_609,2
TP6-2T,cell_61,2
TP6-2T,cell_610,7
TP6-2T,cell_611,2
TP6-2T,cell_612,2
TP6-2T,cell_613,2
TP6-2T,cell_614,7
TP6-2T,cell_615,7
TP6-2T,cell_616,7
TP6-2T,cell_617,2
TP6-2T,cell_618,2
TP6-2T,cell_619,7
TP6-2T,cell_62,7
TP6-2T,cell_620,2
TP6-2T,cell_621,7
TP6-2T,cell_622,7
TP6-2T,cell_623,7
TP6-2T,cell_624,7
TP6-2T,cell_625,7
TP6-2T,cell_626,7
TP6-2T,cell_627,2
TP6-2T,cell_628,2
TP6-2T,cell_629,2
TP6-2T,cell_63,2
TP6-2T,cell_630,2
TP6-2T,cell_631,2
TP6-2T,cell_632,2
TP6-2T,cell_633,2
TP6-2T,cell_634,7
TP6-2T,cell_635,2
TP6-2T,cell_636,2
TP6-2T,cell_637,2
TP6-2T,cell_638,8
TP6-2T,cell_639,7
TP6-2T,cell_64,2
TP6-2T,cell_640,7
TP6-2T,cell_641,2
TP6-2T,cell_642,2
TP6-2T,cell_643,7
TP6-2T,cell_644,2
TP6-2T,cell_645,7
TP6-2T,cell_646,2
TP6-2T,cell_647,2
TP6-2T,cell_648,7
TP6-2T,cell_649,2
TP6-2T,cell_65,7
TP6-2T,cell_650,7
TP6-2T,cell_651,7
TP6-2T,cell_652,8
TP6-2T,cell_653,7
TP6-2T,cell_654,7
TP6-2T,cell_655,2
TP6-2T,cell_656,2
TP6-2T,cell_657,2
TP6-2T,cell_658,2
TP6-2T,cell_659,7
TP6-2T,cell_66,2
TP6-2T,cell_660,2
TP6-2T,cell_661,2
TP6-2T,cell_662,7
TP6-2T,cell_663,7
TP6-2T,cell_664,7
TP6-2T,cell_665,2
TP6-2T,cell_666,2
TP6-2T,cell_667,2
TP6-2T,cell_668,7
TP6-2T,cell_669,2
TP6-2T,cell_67,2
TP6-2T,cell_670,2
TP6-2T,cell_671,2
TP6-2T,cell_672,7
TP6-2T,cell_673,2
TP6-2T,cell_674,2
TP6-2T,cell_675,2
TP6-2T,cell_676,7
TP6-2T,cell_677,2
TP6-2T,cell_678,7
TP6-2T,cell_679,7
TP6-2T,cell_68,7
TP6-2T,cell_680,7
TP6-2T,cell_681,2
TP6-2T,cell_682,2
TP6-2T,cell_683,7
TP6-2T,cell_684,2
TP6-2T,cell_685,7
TP6-2T,cell_686,7
TP6-2T,cell_687,2
TP6-2T,cell_688,2
TP6-2T,cell_689,7
TP6-2T,cell_69,7
TP6-2T,cell_690,2
TP6-2T,cell_691,2
TP6-2T,cell_692,7
TP6-2T,cell_693,2
TP6-2T,cell_694,7
TP6-2T,cell_695,7
TP6-2T,cell_696,2
TP6-2T,cell_697,2
TP6-2T,cell_698,2
TP6-2T,cell_699,2
TP6-2T,cell_7,2
TP6-2T,cell_70,2
TP6-2T,cell_700,2
TP6-2T,cell_701,7
TP6-2T,cell_702,7
TP6-2T,cell_703,7
TP6-2T,cell_704,2
TP6-2T,cell_705,7
TP6-2T,cell_706,2
TP6-2T,cell_707,7
TP6-2T,cell_708,2
TP6-2T,cell_709,7
TP6-2T,cell_71,2
TP6-2T,cell_710,2
TP6-2T,cell_711,7
TP6-2T,cell_712,7
TP6-2T,cell_713,2
TP6-2T,cell_714,2
TP6-2T,cell_715,2
TP6-2T,cell_716,7
TP6-2T,cell_717,7
TP6-2T,cell_718,2
TP6-2T,cell_719,2
TP6-2T,cell_72,2
TP6-2T,cell_720,2
TP6-2T,cell_721,2
TP6-2T,cell_722,7
TP6-2T,cell_723,2
TP6-2T,cell_724,7
TP6-2T,cell_725,7
TP6-2T,cell_726,2
TP6-2T,cell_727,7
TP6-2T,cell_728,7
TP6-2T,cell_729,2
TP6-2T,cell_73,2
TP6-2T,cell_730,2
TP6-2T,cell_731,7
TP6-2T,cell_732,7
TP6-2T,cell_733,2
TP6-2T,cell_734,7
TP6-2T,cell_735,7
TP6-2T,cell_736,7
TP6-2T,cell_737,2
TP6-2T,cell_738,7
TP6-2T,cell_739,2
TP6-2T,cell_74,7
TP6-2T,cell_740,7
TP6-2T,cell_741,7
TP6-2T,cell_742,7
TP6-2T,cell_743,2
TP6-2T,cell_744,7
TP6-2T,cell_745,7
TP6-2T,cell_746,2
TP6-2T,cell_747,2
TP6-2T,cell_748,7
TP6-2T,cell_749,2
TP6-2T,cell_75,7
TP6-2T,cell_750,2
TP6-2T,cell_751,7
TP6-2T,cell_752,7
TP6-2T,cell_753,2
TP6-2T,cell_754,2
TP6-2T,cell_755,8
TP6-2T,cell_756,2
TP6-2T,cell_757,2
TP6-2T,cell_758,7
TP6-2T,cell_759,2
TP6-2T,cell_76,7
TP6-2T,cell_760,7
TP6-2T,cell_761,7
TP6-2T,cell_762,2
TP6-2T,cell_763,2
TP6-2T,cell_764,2
TP6-2T,cell_765,2
TP6-2T,cell_766,2
TP6-2T,cell_767,2
TP6-2T,cell_768,2
TP6-2T,cell_769,2
TP6-2T,cell_77,7
TP6-2T,cell_770,2
TP6-2T,cell_771,2
TP6-2T,cell_772,1
TP6-2T,cell_773,7
TP6-2T,cell_774,2
TP6-2T,cell_775,2
TP6-2T,cell_776,2
TP6-2T,cell_777,7
TP6-2T,cell_778,2
TP6-2T,cell_779,7
TP6-2T,cell_78,2
TP6-2T,cell_780,7
TP6-2T,cell_781,2
TP6-2T,cell_782,2
TP6-2T,cell_783,2
TP6-2T,cell_784,2
TP6-2T,cell_785,7
TP6-2T,cell_786,2
TP6-2T,cell_787,2
TP6-2T,cell_788,7
TP6-2T,cell_789,2
TP6-2T,cell_79,7
TP6-2T,cell_790,8
TP6-2T,cell_791,7
TP6-2T,cell_792,7
TP6-2T,cell_793,2
TP6-2T,cell_794,2
TP6-2T,cell_795,2
TP6-2T,cell_796,7
TP6-2T,cell_797,7
TP6-2T,cell_798,7
TP6-2T,cell_799,2
TP6-2T,cell_8,2
TP6-2T,cell_80,7
TP6-2T,cell_800,2
TP6-2T,cell_801,7
TP6-2T,cell_802,7
TP6-2T,cell_803,8
TP6-2T,cell_804,7
TP6-2T,cell_805,2
TP6-2T,cell_806,2
TP6-2T,cell_807,2
TP6-2T,cell_808,2
TP6-2T,cell_809,7
TP6-2T,cell_81,7
TP6-2T,cell_810,7
TP6-2T,cell_811,2
TP6-2T,cell_812,7
TP6-2T,cell_813,7
TP6-2T,cell_814,2
TP6-2T,cell_815,7
TP6-2T,cell_816,2
TP6-2T,cell_817,2
TP6-2T,cell_818,2
TP6-2T,cell_819,2
TP6-2T,cell_82,2
TP6-2T,cell_820,7
TP6-2T,cell_821,7
TP6-2T,cell_822,2
TP6-2T,cell_823,7
TP6-2T,cell_824,7
TP6-2T,cell_825,7
TP6-2T,cell_826,7
TP6-2T,cell_827,7
TP6-2T,cell_828,7
TP6-2T,cell_829,7
TP6-2T,cell_83,2
TP6-2T,cell_830,2
TP6-2T,cell_831,2
TP6-2T,cell_832,2
TP6-2T,cell_833,2
TP6-2T,cell_834,2
TP6-2T,cell_835,7
TP6-2T,cell_836,7
TP6-2T,cell_837,7
TP6-2T,cell_838,7
TP6-2T,cell_839,7
TP6-2T,cell_84,7
TP6-2T,cell_840,2
TP6-2T,cell_841,7
TP6-2T,cell_842,7
TP6-2T,cell_843,2
TP6-2T,cell_844,2
TP6-2T,cell_845,7
TP6-2T,cell_846,7
TP6-2T,cell_847,2
TP6-2T,cell_848,2
TP6-2T,cell_849,2
TP6-2T,cell_85,7
TP6-2T,cell_850,7
TP6-2T,cell_851,2
TP6-2T,cell_852,2
TP6-2T,cell_853,7
TP6-2T,cell_854,7
TP6-2T,cell_855,2
TP6-2T,cell_856,2
TP6-2T,cell_857,7
TP6-2T,cell_858,7
TP6-2T,cell_859,7
TP6-2T,cell_86,2
TP6-2T,cell_860,7
TP6-2T,cell_861,7
TP6-2T,cell_862,7
TP6-2T,cell_863,2
TP6-2T,cell_864,2
TP6-2T,cell_865,8
TP6-2T,cell_866,2
TP6-2T,cell_867,7
TP6-2T,cell_868,7
TP6-2T,cell_869,7
TP6-2T,cell_87,7
TP6-2T,cell_870,7
TP6-2T,cell_871,2
TP6-2T,cell_872,2
TP6-2T,cell_873,7
TP6-2T,cell_874,2
TP6-2T,cell_875,2
TP6-2T,cell_876,2
TP6-2T,cell_877,2
TP6-2T,cell_878,7
TP6-2T,cell_879,2
TP6-2T,cell_88,2
TP6-2T,cell_880,7
TP6-2T,cell_881,2
TP6-2T,cell_882,7
TP6-2T,cell_883,7
TP6-2T,cell_884,7
TP6-2T,cell_885,7
TP6-2T,cell_886,7
TP6-2T,cell_887,7
TP6-2T,cell_888,7
TP6-2T,cell_889,7
TP6-2T,cell_89,2
TP6-2T,cell_890,7
TP6-2T,cell_891,2
TP6-2T,cell_892,7
TP6-2T,cell_893,7
TP6-2T,cell_894,7
TP6-2T,cell_895,2
TP6-2T,cell_896,2
TP6-2T,cell_897,7
TP6-2T,cell_898,2
TP6-2T,cell_899,2
TP6-2T,cell_9,2
TP6-2T,cell_90,7
TP6-2T,cell_900,7
TP6-2T,cell_901,2
TP6-2T,cell_902,2
TP6-2T,cell_903,2
TP6-2T,cell_904,2
TP6-2T,cell_905,2
TP6-2T,cell_906,7
TP6-2T,cell_907,2
TP6-2T,cell_908,2
TP6-2T,cell_909,2
TP6-2T,cell_91,7
TP6-2T,cell_910,7
TP6-2T,cell_911,7
TP6-2T,cell_912,7
TP6-2T,cell_913,2
TP6-2T,cell_914,2
TP6-2T,cell_915,7
TP6-2T,cell_916,7
TP6-2T,cell_917,7
TP6-2T,cell_918,2
TP6-2T,cell_919,7
TP6-2T,cell_92,7
TP6-2T,cell_920,7
TP6-2T,cell_921,7
TP6-2T,cell_922,7
TP6-2T,cell_923,2
TP6-2T,cell_924,2
TP6-2T,cell_925,2
TP6-2T,cell_926,7
TP6-2T,cell_927,8
TP6-2T,cell_928,8
TP6-2T,cell_929,7
TP6-2T,cell_93,2
TP6-2T,cell_930,2
TP6-2T,cell_931,7
TP6-2T,cell_932,2
TP6-2T,cell_933,7
TP6-2T,cell_934,2
TP6-2T,cell_935,7
TP6-2T,cell_936,7
TP6-2T,cell_937,7
TP6-2T,cell_938,2
TP6-2T,cell_939,7
TP6-2T,cell_94,2
TP6-2T,cell_940,7
TP6-2T,cell_941,2
TP6-2T,cell_942,7
TP6-2T,cell_943,7
TP6-2T,cell_944,2
TP6-2T,cell_945,2
TP6-2T,cell_946,7
TP6-2T,cell_947,7
TP6-2T,cell_948,2
TP6-2T,cell_949,2
TP6-2T,cell_95,7
TP6-2T,cell_950,7
TP6-2T,cell_951,2
TP6-2T,cell_952,2
TP6-2T,cell_953,7
TP6-2T,cell_954,2
TP6-2T,cell_955,2
TP6-2T,cell_956,2
TP6-2T,cell_957,2
TP6-2T,cell_958,7
TP6-2T,cell_959,7
TP6-2T,cell_96,7
TP6-2T,cell_960,7
TP6-2T,cell_961,2
TP6-2T,cell_962,7
TP6-2T,cell_963,7
TP6-2T,cell_964,2
TP6-2T,cell_965,7
TP6-2T,cell_966,7
TP6-2T,cell_967,2
TP6-2T,cell_968,2
TP6-2T,cell_969,2
TP6-2T,cell_97,2
TP6-2T,cell_970,2
TP6-2T,cell_971,2
TP6-2T,cell_972,2
TP6-2T,cell_973,7
TP6-2T,cell_974,2
TP6-2T,cell_975,7
TP6-2T,cell_976,2
TP6-2T,cell_977,7
TP6-2T,cell_978,7
TP6-2T,cell_979,7
TP6-2T,cell_98,7
TP6-2T,cell_980,2
TP6-2T,cell_981,2
TP6-2T,cell_982,2
TP6-2T,cell_983,7
TP6-2T,cell_984,2
TP6-2T,cell_985,2
TP6-2T,cell_986,7
TP6-2T,cell_987,7
TP6-2T,cell_988,7
TP6-2T,cell_989,7
TP6-2T,cell_99,2
TP6-2T,cell_990,2
TP6-2T,cell_991,7
TP6-2T,cell_992,2
TP6-2T,cell_993,7
TP6-2T,cell_994,2
TP6-2T,cell_995,7
TP6-2T,cell_996,7
TP6-2T,cell_997,7
TP6-2T,cell_998,7
TP6-2T,cell_999,2
RA18_18-11_1,cell_849,9
RA18_18-11_1,cell_1218,9
RA18_18-11_1,cell_845,9
RA18_18-11_1,cell_75,9
RA18_18-11_1,cell_290,9
RA18_18-11_1,cell_1027,9
RA18_18-11_1,cell_95,9
RA18_18-11_1,cell_942,9
RA18_18-11_1,cell_101,9
RA18_18-11_1,cell_650,9
RA18_18-11_1,cell_1175,9
RA18_18-11_1,cell_1108,9
RA18_18-11_1,cell_1046,9
RA18_18-11_1,cell_725,9
RA18_18-11_1,cell_786,9
RA18_18-11_1,cell_228,9
RA18_18-11_1,cell_744,9
RA18_18-11_1,cell_988,9
RA18_18-11_1,cell_65,9
RA18_18-11_1,cell_210,9
RA18_18-11_1,cell_109,9
RA18_18-11_1,cell_563,9
RA18_18-11_1,cell_232,9
RA18_18-11_1,cell_51,9
RA18_18-11_1,cell_209,9
RA18_18-11_1,cell_496,9
RA18_18-11_1,cell_509,9
RA18_18-11_1,cell_811,9
RA18_18-11_1,cell_553,9
RA18_18-11_1,cell_1023,9
RA18_18-11_1,cell_526,9
RA18_18-11_1,cell_579,9
RA18_18-11_1,cell_615,9
RA18_18-11_1,cell_445,9
RA18_18-11_1,cell_377,9
RA18_18-11_1,cell_1140,9
RA18_18-11_1,cell_571,9
RA18_18-11_1,cell_652,9
RA18_18-11_1,cell_249,9
RA18_18-11_1,cell_1202,9
RA18_18-11_1,cell_284,9
RA18_18-11_1,cell_1106,9
RA18_18-11_1,cell_705,9
RA18_18-11_1,cell_116,9
